TransactionDate,TransactionType,Quantity
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-27 00:00:00.000,S,1
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,60
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,60
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,3
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,P,550
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,4
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,6
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,4
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,10
2014-02-26 00:00:00.000,W,13
2014-02-26 00:00:00.000,W,6
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,5
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,7
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,3
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,2
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,1
2014-02-26 00:00:00.000,W,6
2014-02-26 00:00:00.000,W,10
2014-02-26 00:00:00.000,W,13
2014-02-26 00:00:00.000,W,6
2014-02-26 00:00:00.000,W,15
2014-02-26 00:00:00.000,W,6
2014-02-26 00:00:00.000,W,8
2014-02-26 00:00:00.000,W,290
2014-02-26 00:00:00.000,W,58
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,16
2014-02-26 00:00:00.000,W,28
2014-02-26 00:00:00.000,W,14
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,24
2014-02-26 00:00:00.000,W,34
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,116
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,10
2014-02-26 00:00:00.000,W,8
2014-02-26 00:00:00.000,W,11
2014-02-26 00:00:00.000,W,58
2014-02-26 00:00:00.000,W,58
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,W,29
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-26 00:00:00.000,S,1
2014-02-25 00:00:00.000,P,60
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,60
2014-02-25 00:00:00.000,P,60
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,3
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,550
2014-02-25 00:00:00.000,P,1250
2014-02-25 00:00:00.000,P,1250
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,4
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,11
2014-02-25 00:00:00.000,W,10
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,4
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,4
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,5
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,4
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,5
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,1
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,2
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,11
2014-02-25 00:00:00.000,W,10
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,15
2014-02-25 00:00:00.000,W,3
2014-02-25 00:00:00.000,W,6
2014-02-25 00:00:00.000,W,240
2014-02-25 00:00:00.000,W,48
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,30
2014-02-25 00:00:00.000,W,10
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,20
2014-02-25 00:00:00.000,W,28
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,96
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,11
2014-02-25 00:00:00.000,W,5
2014-02-25 00:00:00.000,W,8
2014-02-25 00:00:00.000,W,48
2014-02-25 00:00:00.000,W,48
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,W,24
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-25 00:00:00.000,S,1
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,60
2014-02-24 00:00:00.000,P,60
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,3
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,P,550
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,10
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,7
2014-02-24 00:00:00.000,W,18
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,10
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,10
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,5
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,10
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,5
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,2
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,1
2014-02-24 00:00:00.000,W,4
2014-02-24 00:00:00.000,W,7
2014-02-24 00:00:00.000,W,18
2014-02-24 00:00:00.000,W,3
2014-02-24 00:00:00.000,W,11
2014-02-24 00:00:00.000,W,12
2014-02-24 00:00:00.000,W,5
2014-02-24 00:00:00.000,W,280
2014-02-24 00:00:00.000,W,56
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,18
2014-02-24 00:00:00.000,W,10
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,16
2014-02-24 00:00:00.000,W,40
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,112
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,7
2014-02-24 00:00:00.000,W,5
2014-02-24 00:00:00.000,W,16
2014-02-24 00:00:00.000,W,56
2014-02-24 00:00:00.000,W,56
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,W,28
2014-02-24 00:00:00.000,S,1
2014-02-24 00:00:00.000,S,1
