SalesOrderID,OrderDate,ShipDate,OrderStatus
64003,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64004,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64005,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64006,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64007,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64008,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64009,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64010,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64011,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64012,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64013,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64014,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64015,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64016,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64017,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64018,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64019,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64020,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64021,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64022,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64023,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64024,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64025,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64026,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64027,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64028,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64029,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64030,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64031,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64032,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64033,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64034,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64035,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64036,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64037,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64038,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64039,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64040,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64041,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64042,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64043,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64044,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64045,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64046,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64047,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64048,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64049,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64050,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64051,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64052,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
64053,2014-01-11 00:00:00.000,2014-01-18 00:00:00.000,5
63947,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63948,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63949,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63950,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63951,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63952,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63953,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63954,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63955,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63956,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63957,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63958,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63959,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63960,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63961,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63962,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63963,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63964,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63965,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63966,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63967,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63968,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63969,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63970,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63971,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63972,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63973,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63974,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63975,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63976,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63977,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63978,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63979,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63980,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63981,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63982,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63983,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63984,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63985,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63986,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63987,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63988,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63989,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63990,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63991,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63992,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63993,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63994,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63995,2014-01-10 00:00:00.000,2014-01-17 00:00:00.000,5
63880,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63881,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63882,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63883,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63884,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63885,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63886,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63887,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63888,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63889,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63890,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63891,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63892,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63893,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63894,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63895,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63896,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63897,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63898,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63899,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63900,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63901,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63902,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63903,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63904,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63905,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63906,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63907,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63908,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63909,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63910,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63911,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63912,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63913,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63914,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63915,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63916,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63917,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63918,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63919,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63920,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63921,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63922,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63923,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63924,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63925,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63926,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63927,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63928,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63929,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63930,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63931,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63932,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63933,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63934,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63935,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63936,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63937,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63938,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63939,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63940,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63941,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63942,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63943,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63944,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63945,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63946,2014-01-09 00:00:00.000,2014-01-16 00:00:00.000,5
63823,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63824,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63825,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63826,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63827,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63828,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63829,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63830,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63831,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63832,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63833,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63834,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63835,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63836,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63837,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63838,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63839,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63840,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63841,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63842,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63843,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63844,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63845,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63846,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63847,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63848,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63849,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63850,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63851,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63852,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63853,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63854,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63855,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63856,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63857,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63858,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63859,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63860,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63861,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63862,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63863,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63864,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63865,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63866,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63867,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63868,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63869,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63870,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63871,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63872,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63873,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63874,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63875,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63876,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63877,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63878,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63879,2014-01-08 00:00:00.000,2014-01-15 00:00:00.000,5
63757,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63758,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63759,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63760,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63761,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63762,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63763,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63764,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63765,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63766,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63767,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63768,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63769,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63770,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63771,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63772,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63773,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63774,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63775,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63776,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63777,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63778,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63779,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63780,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63781,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63782,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63783,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63784,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63785,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63786,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63787,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63788,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63789,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63790,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63791,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63792,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63793,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63794,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63795,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63796,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63797,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63798,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63799,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63800,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63801,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63802,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63803,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63804,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63805,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63806,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63807,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63808,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63809,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63810,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63811,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63812,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63813,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63814,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63815,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63816,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63817,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63818,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63819,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63820,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63821,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63822,2014-01-07 00:00:00.000,2014-01-14 00:00:00.000,5
63690,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63691,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63692,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63693,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63694,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63695,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63696,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63697,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63698,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63699,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63700,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63701,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63702,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63703,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63704,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63705,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63706,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63707,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63708,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63709,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63710,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63711,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63712,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63713,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63714,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63715,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63716,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63717,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63718,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63719,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63720,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63721,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63722,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63723,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63724,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63725,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63726,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63727,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63728,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63729,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63730,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63731,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63732,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63733,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63734,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63735,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63736,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63737,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63738,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63739,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63740,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63741,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63742,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63743,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63744,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63745,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63746,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63747,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63748,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63749,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63750,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63751,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63752,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63753,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63754,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63755,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63756,2014-01-06 00:00:00.000,2014-01-13 00:00:00.000,5
63621,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63622,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63623,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63624,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63625,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63626,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63627,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63628,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63629,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63630,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63631,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63632,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63633,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63634,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63635,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63636,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63637,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63638,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63639,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63640,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63641,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63642,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63643,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63644,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63645,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63646,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63647,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63648,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63649,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63650,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63651,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63652,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63653,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63654,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63655,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63656,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63657,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63658,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63659,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63660,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63661,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
63662,2014-01-05 00:00:00.000,2014-01-12 00:00:00.000,5
